Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.6946944444444444,0.6746561085972851,0.6633989642895673,0.8200179813476135,0.653723404255319
rmsprop,1,0.6929360835243189,0.6636093514328809,0.6635292950071275,0.8124799281336594,0.6115632596977063
adam,1,0.6820959595959597,0.6510346907993967,0.6605455878174099,0.8055240542177062,0.6001269438273564
adamax,2,0.7306493506493507,0.6977013574660633,0.6942382239659917,0.8312366423293913,0.6519833208596173
rmsprop,2,0.7248717948717949,0.7164600301659125,0.7049087245139877,0.8408751164351967,0.653723404255319
adam,2,0.696972471972472,0.6921266968325792,0.6777282650756569,0.8271054287112756,0.6220622485708236
adamax,3,0.6946821152703506,0.6600123406005759,0.6685893920450439,0.8149342049085923,0.6673355158939698
rmsprop,3,0.7395787545787547,0.6885625942684765,0.7012062447356564,0.8277264996922515,0.6665255134448445
adam,3,0.7148381574852164,0.6879622926093514,0.68852521117227,0.8268334483827096,0.6551176096630642
adamax,4,0.7520525451559934,0.752132730015083,0.7463276753815695,0.8620363755955568,0.7212192013593883
rmsprop,4,0.7450393234216763,0.7248250377073907,0.7231157078215901,0.8478727931419938,0.7099139305068537
adam,4,0.7542087542087542,0.7146661181955299,0.7234018326089936,0.8458490961815943,0.7446065989847716
adamax,5,0.7216791979949875,0.7070799396681748,0.696966301672184,0.8354892346589411,0.6424390763009471
rmsprop,5,0.6962352462352462,0.7249622926093515,0.6867947907947908,0.8436914994321274,0.6238938053097345
adam,5,0.7013986013986014,0.6495735636912108,0.6537878787878788,0.807554175604891,0.6219822109275731
adamax,6,0.7099350649350649,0.6368190045248869,0.6498894315658302,0.8002669436601032,0.639871382636656
rmsprop,6,0.6541993464052287,0.6173876319758673,0.6131279615375725,0.7912163591124843,0.6433878157503714
adam,6,0.699585137085137,0.5907623748800219,0.6161987839454031,0.7790316684908203,0.6412172984516817
