Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.6320924908424908,0.5994660633484162,0.583801318669475,0.7784261595631848,0.5685840707964601
rmsprop,1,0.6216702741702742,0.631393665158371,0.612301480054226,0.7942839177078088,0.5691287878787878
adam,1,0.6351190476190476,0.5877013574660633,0.5739749595012335,0.7706812982029743,0.5338266384778013
adamax,2,0.6817216117216117,0.682054298642534,0.6587898814292001,0.821812002148655,0.6125052720371151
rmsprop,2,0.635526973026973,0.6636253942136295,0.6344127550009903,0.8164306304474634,0.6579804560260587
adam,2,0.6295827701710055,0.6323619909502262,0.6063138102453739,0.7956133438250376,0.5872729204291937
adamax,3,0.6057932263814617,0.5661387631975867,0.5735142468225175,0.76608953460346,0.6221022546840267
rmsprop,3,0.606984126984127,0.5560135746606336,0.5554999167499167,0.7584598868686323,0.6077489593339738
adam,3,0.5685737379235831,0.5496023584258879,0.5478266831208007,0.7572354337068107,0.6105753947228993
adamax,4,0.6763383838383838,0.6494404223227752,0.6553500747294193,0.8080252817714234,0.6643580181140117
rmsprop,4,0.6030555555555555,0.5985580693815987,0.5918559722924049,0.7799015259680602,0.6090009575486754
adam,4,0.6941125541125541,0.62384012066365,0.6389496777732072,0.7924106376504265,0.6153846153846154
adamax,5,0.6541847041847042,0.630762374880022,0.626245043250521,0.7981128849082686,0.6221822415070377
rmsprop,5,0.7281876026272578,0.6588642533936652,0.676047656047656,0.810837193919802,0.6308724832214765
adam,5,0.6310497689445057,0.5734896476072946,0.588523342686022,0.7669859917899867,0.5666208064345433
adamax,6,0.6237756351392715,0.47720965309200597,0.5170909898182625,0.7188298741443764,0.5553673512597925
rmsprop,6,0.6970494453891038,0.5063471822295352,0.5460086833987128,0.7343906292165392,0.5850688881768664
adam,6,0.6978046463340581,0.5537926779103249,0.5859125557246737,0.7594698269311704,0.6179775280898876
