Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.721047260819988,0.6220032908268203,0.6415437645874286,0.7939318880378269,0.6224219989423585
rmsprop,1,0.6258601926168916,0.5700135746606335,0.5705779405779408,0.7644713151853771,0.5864381520119225
adam,1,0.6448847926267282,0.5992036199095023,0.6110737196526671,0.7782364629745019,0.5741274415626001
adamax,2,0.7814285714285715,0.7219170437405731,0.7350858080870706,0.8457564507764495,0.6979222163026105
rmsprop,2,0.7556301541595658,0.6930603318250377,0.7098405563304944,0.8298651097043809,0.6655340836695689
adam,2,0.7935742179276662,0.6777737556561085,0.6955321732988209,0.8224291574850818,0.6741921677723091
adamax,3,0.6831055654585065,0.6353133141368436,0.6464971964971964,0.8025722739329754,0.6666666666666667
rmsprop,3,0.6878689492325856,0.6410708898944194,0.6434765748364082,0.8058370581201277,0.6766142735768903
adam,3,0.6907728931793102,0.6291224461812697,0.6437896960309984,0.7986127027683938,0.6532807839795485
adamax,4,0.6281704545454545,0.5972051282051282,0.5960699407381329,0.7787792010067309,0.6061937419631376
rmsprop,4,0.5869357914812461,0.5521349238996298,0.5608511486690322,0.759025603006459,0.6210593355270141
adam,4,0.6257381149316633,0.6034404223227753,0.6045226395226395,0.7833690540676194,0.630321135175504
adamax,5,0.7831890331890332,0.7062224050459345,0.7187256756882231,0.8402392716546029,0.7205663189269746
rmsprop,5,0.7490131081040171,0.6671136706430825,0.6749877817206517,0.8204706346124214,0.710559796437659
adam,5,0.790289535026377,0.6791224461812697,0.6930699152588208,0.8249837349128469,0.6862661402198271
adamax,6,0.745034965034965,0.697105580693816,0.6979161255411255,0.8299324928716093,0.6389426176660219
rmsprop,6,0.6947858727294212,0.7172488687782805,0.6957176157176158,0.8412956058440162,0.6547518031395843
adam,6,0.7528208887886307,0.6842292609351434,0.6844146964146964,0.8244465525563346,0.6521320936197499
