Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.8726529509138206,0.7204470039764157,0.7644092749355906,0.8477443575166567,0.7316579703971888
rmsprop,1,0.7540384615384614,0.7822247360482655,0.7513978292239163,0.876799439324142,0.7123893805309734
adam,1,0.7712495837495836,0.7400781571369806,0.7416318084767283,0.857048589475038,0.7125408023586396
adamax,2,0.6970046082949309,0.6414205402440696,0.6601983322064457,0.805953223673438,0.6756497656582872
rmsprop,2,0.6858585858585858,0.6758124228712464,0.6707698899502519,0.8235380442853871,0.6780843640976848
adam,2,0.6649549593792532,0.6405018510900864,0.6424575424575424,0.8027499781201204,0.6111933982225984
adamax,3,0.7363057871369892,0.6509694227341286,0.6641108891108891,0.8125215896608605,0.7112638815441565
rmsprop,3,0.7347771064348604,0.6366378719319895,0.6492865595353051,0.8050924278472992,0.708893154190659
adam,3,0.7693850267379679,0.6387179487179487,0.6678458561343339,0.8057431782001909,0.6987887802804931
adamax,4,0.721990807546363,0.6922389810625105,0.6883562624739096,0.8271397053483128,0.6537970644543714
rmsprop,4,0.7158609908609909,0.7129512317747612,0.6905631674765135,0.8395949838564684,0.6881298398217885
adam,4,0.6883621933621934,0.6441070889894419,0.6479568127299524,0.8057213754031988,0.6741573033707865
adamax,5,0.7854614121510674,0.6906817496229261,0.7111754713033485,0.8293552773386722,0.685763146643865
rmsprop,5,0.7288327004055905,0.6993484162895928,0.6970011733790507,0.8332718439953378,0.6681765511429474
adam,5,0.7963366382721221,0.6896463884699179,0.7204675136047685,0.8248415040369537,0.6489051882213352
adamax,6,0.7292929292929293,0.7229315782256959,0.6965567929204293,0.8469160931527845,0.6790006325110689
rmsprop,6,0.6854256854256854,0.6926285479226656,0.6614293483981071,0.8308328501505025,0.6573684210526316
adam,6,0.7378787878787879,0.7432112985054161,0.714010439321444,0.8574790400677252,0.6899715279974692
