Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.78732782369146,0.7237104072398189,0.7368225080478045,0.8474485622542837,0.688295165394402
rmsprop,1,0.8106464508378384,0.7061154531742767,0.7202767939131576,0.8376461508139882,0.6664902064584436
adam,1,0.7585230851020324,0.7572503770739065,0.7480831981915573,0.864177321891694,0.7110193712289616
adamax,2,0.7014293178086282,0.6510297545591662,0.6576593911252524,0.81092224689355,0.6766142735768903
rmsprop,2,0.7063017196707038,0.6602084190319485,0.6691283305380669,0.8158424885990861,0.6866339799616286
adam,2,0.7013243292655058,0.6625394213629507,0.6703054093655019,0.8154469083437885,0.6529480754877919
adamax,3,0.8087436868686868,0.6562760180995475,0.6909440134517534,0.8131632262454064,0.7062621045836024
rmsprop,3,0.7677588845521028,0.6338872891814068,0.6638190842525208,0.8032593587714291,0.6984363365599404
adam,3,0.7473735586738683,0.6447730700671876,0.6613913930050971,0.8093480938499339,0.7099755657070009
adamax,4,0.8026142534366218,0.6281070889894419,0.6615713285682326,0.7982182995571836,0.683904956456295
rmsprop,4,0.774919524919525,0.6300973536267654,0.6706901271494572,0.8010271072657353,0.6957828093143041
adam,4,0.7117812742812742,0.6290813108460167,0.6515605748787707,0.7998956264002269,0.6763048793451685
adamax,5,0.7611552028218695,0.6923697000167588,0.704153247113761,0.8271002344212168,0.6617994417006656
rmsprop,5,0.7842592592592592,0.6520407239819004,0.6800370862996401,0.8089433064593102,0.6634615384615384
adam,5,0.7099629838760273,0.6200137117784177,0.650564568862639,0.7941828112375919,0.6543485186365084
adamax,6,0.7045454545454546,0.694120389414507,0.6826986198278064,0.8313334459518458,0.6559560300179685
rmsprop,6,0.7202317290552585,0.7304182092417387,0.708492191542645,0.8505764468073085,0.6788990825688073
adam,6,0.7060641378823197,0.6638173591114768,0.664612337899329,0.8168173677577982,0.6670190274841437
