Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.8363210453820501,0.7632812285753463,0.7909920488867858,0.869626107288386,0.7429483767961682
rmsprop,1,0.7785123966942148,0.7126518579459756,0.720540788722607,0.8409443924789891,0.6661721068249258
adam,1,0.7651515151515151,0.7308336761277938,0.7295923554127889,0.851820212191799,0.7009493670886076
adamax,2,0.6515087350067588,0.6157054709995886,0.6276486399453218,0.7916844327029707,0.6429330499468651
rmsprop,2,0.679489702216975,0.6069175922117098,0.6325037386271716,0.7875566114280204,0.6515735388567758
adam,2,0.6372474747474747,0.6156355409296586,0.6146789580413784,0.7919173230108523,0.6437281306330187
adamax,3,0.7533281533281534,0.6448018648018649,0.663577614797127,0.8097704742092475,0.721011797215432
rmsprop,3,0.6913071776708141,0.6377197312491429,0.6413189354365825,0.804980976551729,0.6894147475174308
adam,3,0.7482745715366036,0.6571548059783354,0.674141935505572,0.8161363792379348,0.7219574197648554
adamax,4,0.7083574001755819,0.7024146441793501,0.6859170241523184,0.8382970905585005,0.711994936174702
rmsprop,4,0.7053839963135315,0.6490407239819004,0.656054250760133,0.8078756758925787,0.6649649010848755
adam,4,0.6749362936528712,0.6175894693541752,0.6349731044743833,0.7955234928360078,0.6996503866935057
adamax,5,0.7601739196476038,0.6954917043740572,0.7123957837867612,0.8315469702278945,0.6775047659394196
rmsprop,5,0.7903783716283717,0.6650663650075415,0.6906625081974713,0.8170042067801114,0.6956521739130435
adam,5,0.776151515151515,0.688681749622926,0.7162857142857142,0.8267196273606311,0.6532069038994247
adamax,6,0.7159352142110763,0.7108103661044837,0.6936864289805467,0.8413620962569314,0.689938831470154
rmsprop,6,0.7318968909878002,0.717673111202523,0.705521040729395,0.8447855275037994,0.6897752453308009
adam,6,0.7410102116846986,0.6757191827780062,0.6781130634071811,0.8214141122677361,0.6430089247768805
