Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.8080738258157614,0.787554885201944,0.7805978203195384,0.8765932256094788,0.6964993041430254
rmsprop,1,0.8233225108225108,0.7574660633484163,0.7595299418759666,0.8643280920383681,0.7110499576629974
adam,1,0.8004569504569505,0.7779252555723145,0.7722253565931726,0.8718529869657314,0.6960437439691218
adamax,2,0.6099134199134199,0.6466982037570272,0.6180277739503868,0.805645772654758,0.603399433427762
rmsprop,2,0.6564935064935065,0.5941011929247224,0.6100595842222636,0.7803597986242714,0.6304
adam,2,0.6317985045257773,0.626418483477307,0.6242883242883243,0.7953271644855409,0.6018538024015168
adamax,3,0.8611902811902812,0.6199363164069046,0.6646288081771954,0.7884467850516443,0.6220137449547289
rmsprop,3,0.7416316272775603,0.6542739613327848,0.671239977460073,0.8118967809559454,0.6659597030752916
adam,3,0.7620536849369801,0.6697073906485671,0.6811091050961171,0.8186795162645012,0.6769916198154238
adamax,4,0.7562986042731938,0.7099882688117982,0.7089947089947091,0.8381475776424171,0.6958154506437768
rmsprop,4,0.7935416666666668,0.6556561085972852,0.6880651073242764,0.812521500159247,0.695292347377472
adam,4,0.7552720184299131,0.694323780794369,0.6922025399036893,0.8270659923952308,0.6395236562600579
adamax,5,0.7200435729847494,0.6853611530082119,0.6831513587858877,0.8232458188915533,0.6522435897435896
rmsprop,5,0.8636363636363636,0.641184012066365,0.6928590093240481,0.8033176318566344,0.6616177892362229
adam,5,0.7674851190476191,0.6671266968325792,0.6827761806476977,0.8084652203969659,0.6025738077214231
adamax,6,0.7229332664115272,0.6708761826408886,0.6761915915025963,0.8207577978970687,0.6776754525246109
rmsprop,6,0.7339728453364817,0.7225215960510077,0.7146903322817245,0.8473476102762781,0.6911115780626182
adam,6,0.6837858101494465,0.6869367887014945,0.6653724053724053,0.8285484876431807,0.6690481193528053
