Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.7580594635930603,0.7034306869600987,0.6995801271760351,0.8371665077624612,0.6788652183083738
rmsprop,1,0.7203618351345624,0.7297518168106404,0.7031795949167324,0.850075560767857,0.670846394984326
adam,1,0.6693503664091899,0.6351830522418758,0.6301351177202569,0.802204084803659,0.6563918505225377
adamax,2,0.6545306545306545,0.5875236528177704,0.6070596150845015,0.7772378306375095,0.6317747077577045
rmsprop,2,0.6295147834621518,0.6723488276429452,0.6363741544048449,0.8206547975510556,0.6486825595984943
adam,2,0.6266053391053391,0.545439462498286,0.5643605642121656,0.7535264874102642,0.574717544233639
adamax,3,0.7038239538239538,0.6313327848621967,0.645620901373735,0.8015934571743696,0.6876991714467814
rmsprop,3,0.6555056055056054,0.5958960647195941,0.597092897092897,0.7804234177518342,0.6114811290834126
adam,3,0.6727496641289745,0.5742506513094748,0.5944600044600045,0.7705363794095579,0.6315005849197065
adamax,4,0.696202282565919,0.5897106814753873,0.6080780991034419,0.7797638011547654,0.6650005317451877
rmsprop,4,0.6987811613673682,0.5869600987248046,0.6069278554065571,0.7789631111079239,0.675476926356176
adam,4,0.676807995925643,0.5722418757712876,0.5935100375608396,0.7705054238644977,0.6532438478747205
adamax,5,0.7567277167277167,0.6407737556561086,0.6639425280601751,0.8017095605253859,0.630321135175504
rmsprop,5,0.730928069515026,0.6374917043740573,0.6512174100409394,0.8021288415729237,0.665285304430985
adam,5,0.6475241581379689,0.5719155354449472,0.5842784221126467,0.7687989639968631,0.6213808463251671
adamax,6,0.6415633608815428,0.634120389414507,0.6064824649035175,0.7998708728338898,0.6215815136739453
rmsprop,6,0.6474269351063611,0.6605018510900864,0.6318756406991701,0.8132389312864756,0.6236559139784946
adam,6,0.6323444529326884,0.6262361168243522,0.5979968555569027,0.793853727957422,0.5772857294204894
