Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.5761904761904761,0.6554856711915535,0.6012109825153302,0.8071102825605567,0.581014386222829
rmsprop,1,0.630508964719491,0.6603423831070889,0.626858383162731,0.8111047892510447,0.6132393180383078
adam,1,0.6115435876583886,0.6256546003016592,0.6038742502169613,0.7934686822137228,0.6105341246290801
adamax,2,0.7040205954176543,0.6452699849170438,0.6504119950367415,0.8035438264769352,0.6122190566635011
rmsprop,2,0.6717439096850861,0.6172384478266832,0.6152389980011465,0.7914432874415877,0.6148606162230141
adam,2,0.7287472019446941,0.6184094337035513,0.6281412070885756,0.7936970351501629,0.6550079491255961
adamax,3,0.7669230769230769,0.7425580693815987,0.748271072939265,0.8566402121078411,0.7094817494945196
rmsprop,3,0.7338383838383838,0.7112760180995475,0.7132267732267732,0.8405782476338016,0.6987887802804928
adam,3,0.7619088319088319,0.7537013574660634,0.7512293503597851,0.8630627506788855,0.7224571791076337
adamax,4,0.7697802197802197,0.6642136295077471,0.672124108183776,0.8183829129228627,0.6988527724665392
rmsprop,4,0.7039859130768221,0.6453187988482106,0.6476327975235622,0.808618785581336,0.6883612465550137
adam,4,0.7039857448948358,0.6513794049088166,0.6588877788877789,0.8122375522888906,0.6999364944961897
adamax,5,0.7774371361327882,0.7711848500083794,0.7641721583404063,0.8709044435248824,0.7321997874601488
rmsprop,5,0.6834577660664618,0.7162326127032008,0.6928104575163399,0.8399520068242516,0.666313559322034
adam,5,0.7736338969672303,0.7785637673872967,0.7659838927427269,0.8732137634694725,0.7098214285714286
adamax,6,0.7125272428720704,0.6705580693815988,0.6732542626660274,0.8193694588361886,0.6763048793451685
rmsprop,6,0.6958364815261368,0.6476500754147814,0.6470204791257423,0.8054199633898902,0.6320093457943925
adam,6,0.736037490896425,0.6240367475661593,0.6430078734891569,0.7995106266703075,0.7205960617349654
