Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.6048458208458208,0.6165113122171946,0.6015070053330922,0.7887578544775795,0.6021052631578947
rmsprop,1,0.6227029914529915,0.6284600301659126,0.607818095964549,0.7930147228914677,0.5759379317674567
adam,1,0.5968253968253968,0.6347466063348415,0.5990366879497314,0.7968075167967525,0.5814538969894052
adamax,2,0.6954719609892024,0.6241266968325792,0.635006105006105,0.791604129439472,0.5875358318292813
rmsprop,2,0.6480421094057458,0.61940216646099,0.6117774585307053,0.7918877955782307,0.6027742749054225
adam,2,0.7488768806950624,0.6312436583024819,0.6498811817697266,0.8004243936858305,0.6573684210526316
adamax,3,0.7908295136236312,0.7184094337035514,0.7329177303116894,0.8476785553377546,0.7446606047790231
rmsprop,3,0.7676158578263841,0.7107269984917044,0.709689903965766,0.84015587825492,0.6905588885380486
adam,3,0.7258241758241758,0.7106093514328808,0.7111288229340967,0.8404836853457651,0.7000952078705173
adamax,4,0.7452830583265366,0.6787590840532016,0.6862219899540474,0.8251994499131421,0.6884603157783193
rmsprop,4,0.7010073260073258,0.6368339503633621,0.6505382552713431,0.8043419738202643,0.6874335530512439
adam,4,0.7062770562770563,0.6437145207733442,0.6484330128598903,0.8071919005654687,0.6768887945670629
adamax,5,0.7803010154885688,0.7511848500083794,0.7523165835252739,0.8596702082592506,0.7101603142584139
rmsprop,5,0.7354016354016354,0.7711563599798894,0.7456712672920771,0.8698744883654913,0.711355466271939
adam,5,0.7321775728297468,0.76350930115636,0.739306742640076,0.8667195959928692,0.7222809987304275
adamax,6,0.758320707070707,0.7034404223227753,0.7084940865586027,0.8354352712543534,0.6754423363888296
rmsprop,6,0.6969798920885877,0.6552247360482654,0.6443472540531365,0.8109651537317653,0.6574044837385539
adam,6,0.7379158040027605,0.6701070889894419,0.6738194043732693,0.8190059783250605,0.6762016163334752
