Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.6678321678321679,0.6757248198424669,0.6618563133055886,0.814087893072142,0.5748534896110815
rmsprop,1,0.6981074481074482,0.729252555723144,0.7027607941653498,0.8455234781841977,0.6549713801144795
adam,1,0.6653131871825156,0.6831892073068544,0.6638501827390716,0.8205493724140561,0.619767813398658
adamax,2,0.7131535947712418,0.6387209653092005,0.642002572590808,0.7992463398043885,0.5913537393499526
rmsprop,2,0.697767425810904,0.6712036199095023,0.6633407184213637,0.8176352475325915,0.6358764186633039
adam,2,0.7093650793650793,0.6317677224736048,0.6470822355032881,0.795376642894831,0.5881043256997456
adamax,3,0.705035200489746,0.6284327437268614,0.6563542518087973,0.8012117009378156,0.7100679694137637
rmsprop,3,0.7173473869126044,0.7029781982723159,0.6836773376247061,0.8389197253318309,0.7144948755490483
adam,3,0.758391252987278,0.6579426847662142,0.6853916207631378,0.8138016001800539,0.6970506518486856
adamax,4,0.7667982017982018,0.7138250377073907,0.713595636933144,0.8419959999992926,0.6993637327677624
rmsprop,4,0.7109354338026509,0.7397251550192726,0.7183834321089223,0.8521054734183324,0.6770601336302895
adam,4,0.7705757575757576,0.714184012066365,0.7196186036186036,0.8427937753233838,0.7108050847457628
adamax,5,0.7714183964183964,0.7919255907491202,0.7698050369620032,0.8812571884619598,0.7329942784488239
rmsprop,5,0.8119201428380172,0.7678800067035361,0.7771968771968772,0.8700831035186369,0.7528618808173746
adam,5,0.7541766875100208,0.8108597285067874,0.7719742445205726,0.8895961417379943,0.7118733509234828
adamax,6,0.7309770114942529,0.686917043740573,0.694321776663882,0.8272914702681012,0.6758224209517726
rmsprop,6,0.7388013185072009,0.6617933634992459,0.676009131303249,0.8120102325497829,0.620737278232232
adam,6,0.7451785714285715,0.6209622926093514,0.650308409913673,0.7924398083608126,0.6397941680960548
