Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.65118993993994,0.5613212669683258,0.5690420656868885,0.7596370940727443,0.5821232655695385
rmsprop,1,0.677952549842502,0.48286576168929113,0.506354696028609,0.7200456396520061,0.5349967595593
adam,1,0.6884210526315788,0.5451010558069381,0.5716320346320347,0.7489982468020919,0.5354984894259819
adamax,2,0.8504027071961854,0.644167009461127,0.6915805442808196,0.8074918186792874,0.6848536820666737
rmsprop,2,0.7937337662337662,0.6659426847662142,0.6811988115436391,0.8171004943143185,0.6843800322061191
adam,2,0.8159415584415586,0.6925837104072399,0.7052377948908407,0.830382666568038,0.6850224983929719
adamax,3,0.6121946169772257,0.6230920060331825,0.6104748941318814,0.795294674298109,0.6675110829639013
rmsprop,3,0.7356283422459893,0.5697536450477627,0.5893210402665353,0.7605616455828463,0.5680415719389412
adam,3,0.6792442682402114,0.5820266008501304,0.5912903001138295,0.7743691538918103,0.6325946347153006
adamax,4,0.7575206492853551,0.6232193732193733,0.6419222015510735,0.7883989946404134,0.5909976195628652
rmsprop,4,0.6353646353646353,0.6101474777945367,0.6104967578936477,0.7809483436155586,0.5707369553523399
adam,4,0.7088955026455026,0.6285352773588068,0.645062800473206,0.7919627322098599,0.6036881268197994
adamax,5,0.6498701298701299,0.6275580693815987,0.6324837443258495,0.7926045066830787,0.5771065182829889
rmsprop,5,0.679610872562191,0.5562045797339915,0.5891293100218049,0.7601628448361478,0.6071619454836985
adam,5,0.6947510822510823,0.6095146030440148,0.6323480391141523,0.7882208688279665,0.6401413730320231
adamax,6,0.748671497584541,0.5406842177430412,0.5857094863746748,0.750553459916132,0.5645470012760527
rmsprop,6,0.5496858214249518,0.5126326614561909,0.5224770092324952,0.7364750368023274,0.5563536495193832
adam,6,0.5346250897053036,0.5197929521458933,0.5216617369803136,0.7393875462136248,0.5441067457375834
