Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.7030738052796877,0.6263759769642122,0.6268136115894584,0.7962927187244007,0.6307938199254128
rmsprop,1,0.7603396603396604,0.6086466474701768,0.6478595478595478,0.7881067329072688,0.6501128668171557
adam,1,0.6830808080808081,0.612403674756616,0.627057176464291,0.7868337254747277,0.5829307568438004
adamax,2,0.6736377358685972,0.6568284656519952,0.6554140748648758,0.8138411583319086,0.6769916198154238
rmsprop,2,0.7062770562770563,0.672473604826546,0.6691424110227866,0.8196449458974413,0.6348788198103267
adam,2,0.6810072280660515,0.6327999451528863,0.6421830479258196,0.7989242461570825,0.6195652173913043
adamax,3,0.687961432506887,0.616465103523927,0.6256843156843156,0.7921382194980613,0.6448953709575143
rmsprop,3,0.7310473078120137,0.6967782805429865,0.6822040501756526,0.8335371985505342,0.6999047316608447
adam,3,0.6348911545970369,0.6466606334841628,0.6280483627124165,0.8053971173244145,0.6356466876971609
adamax,4,0.6113756613756614,0.6297033685268979,0.6081252979338246,0.7947698873092812,0.6392140019327821
rmsprop,4,0.7827659709345631,0.6600904977375566,0.6859190988223246,0.8071961052587651,0.600239312520396
adam,4,0.6914060376016897,0.6378230266465561,0.629370582343981,0.7984891013897378,0.6294910179640718
adamax,5,0.7234530175706646,0.6119388454682572,0.6410005566637088,0.7896783404586448,0.6420962931401789
rmsprop,5,0.7233333333333333,0.7094660633484164,0.712936194240542,0.8397337469580801,0.6987567739878865
adam,5,0.656926406926407,0.5988852324146442,0.6134369970785003,0.7821410719230706,0.6198487913960175
adamax,6,0.6096306471306471,0.5508981214863568,0.5645937789954018,0.7564759120363426,0.5781349122436032
rmsprop,6,0.6109487734487734,0.547760866584396,0.5679357117119758,0.7556844036998238,0.5975726604918556
adam,6,0.5622004612435236,0.5269354175236528,0.5351847386330145,0.7440962903809251,0.5664372683959766
