Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.7353174603174604,0.6888702865761689,0.6985158492594675,0.8283146088376142,0.6762016163334751
rmsprop,1,0.6952103702272736,0.6515485168426345,0.6553146248321686,0.8033607550890364,0.595981188542112
adam,1,0.67757659007659,0.664158371040724,0.6587737561338708,0.8139328842483584,0.6334109183241643
adamax,2,0.7771969835188226,0.7009669850846322,0.7102437069103735,0.8303392673392211,0.641025641025641
rmsprop,2,0.7332757843510531,0.6897251550192727,0.6949542156438707,0.8259649365060242,0.6629213483146068
adam,2,0.7806347525433547,0.7006770571476454,0.710147041329837,0.8320642820352608,0.6740875521781012
adamax,3,0.6867116706197166,0.6484263448969331,0.6451971642030121,0.8044104058127894,0.6406417112299465
rmsprop,3,0.650594805823564,0.6513088654265125,0.6230320161640003,0.8051253422374657,0.6220222339862361
adam,3,0.7038499025341131,0.6056093514328807,0.6152603794554258,0.7844542086045118,0.630281690140845
adamax,4,0.7974664224664224,0.6735173453996983,0.7017660894317241,0.8198582699307393,0.6639641561766588
rmsprop,4,0.7745714285714286,0.6817526395173454,0.7002722462722462,0.8235103719510771,0.6534653465346534
adam,4,0.8011127903071638,0.6510859728506787,0.6799817219817219,0.807813073383221,0.6433499628489545
adamax,5,0.7740319865319866,0.6393547846489023,0.6741511784504909,0.7997605509708523,0.6473456121343445
rmsprop,5,0.823549257759784,0.6493547846489023,0.6892866305857559,0.8053827262382138,0.6581289342305188
adam,5,0.7368742368742368,0.6671325624266801,0.6784256961676316,0.8145803667625001,0.6608527131782946
adamax,6,0.7274193548387097,0.7295369532428356,0.7207922077922078,0.8496390558367631,0.6988207797726549
rmsprop,6,0.756192024922675,0.7015770068711245,0.7115766949100283,0.8314383073874806,0.6522064323111444
adam,6,0.7173141417212564,0.6736075689016865,0.6856760821896178,0.8219975620320181,0.6772997032640949
