Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.7078239289446187,0.6582971342383106,0.6575067177657372,0.8092675322765407,0.6006761039509825
rmsprop,1,0.6761904761904762,0.6620346907993968,0.6545935025935026,0.8121088314933876,0.6211799660441426
adam,1,0.6863636363636364,0.6802247360482655,0.6640017739074342,0.8213826483130312,0.6222222222222222
adamax,2,0.7851701294790725,0.6363348416289593,0.6674926605961089,0.7953187587552912,0.6005000543537341
rmsprop,2,0.7553691922112974,0.6929939668174961,0.6950850892027363,0.8304046105559021,0.6778118717596022
adam,2,0.7700179937022043,0.6226349924585219,0.6495355927331967,0.7939129899891633,0.6525034696274153
adamax,3,0.7442269984917044,0.6593936651583711,0.6707355046054737,0.8134344846052576,0.6749919948767211
rmsprop,3,0.6906367597544069,0.6628925758337523,0.6493202542823417,0.8107795292120202,0.6286173633440515
adam,3,0.7009479343520091,0.613342383107089,0.6248546665042828,0.7880887854868509,0.6290944123314066
adamax,4,0.8213136863136864,0.6648430001371177,0.685726579032867,0.8176007740242344,0.6765112079039626
rmsprop,4,0.7689107737956843,0.644367201426025,0.6599892699892701,0.8075234837143941,0.6769573520050923
adam,4,0.7669712862894681,0.6714438502673796,0.6788367936440958,0.8216319993335129,0.6887241926945474
adamax,5,0.7699626517273577,0.650393665158371,0.6900329031133985,0.8084640088391456,0.671875
rmsprop,5,0.7851069518716578,0.691393665158371,0.7220547707104311,0.8304680614183164,0.6973417316109747
adam,5,0.8061605577085453,0.6629683257918552,0.7013422592732937,0.8160268910531826,0.6948331539289558
adamax,6,0.6857792207792208,0.7339622926093514,0.6975474387079246,0.8507902900286457,0.6703296703296704
rmsprop,6,0.7182669552669553,0.7609939668174962,0.7322747311168363,0.8668971045034393,0.7236842105263158
adam,6,0.7211233211233211,0.7264193061840121,0.7142693093070452,0.8483618319776157,0.7002854424357754
