Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.661924786443503,0.5745769916358151,0.5918069197082737,0.7676045571677375,0.5670789724072312
rmsprop,1,0.7411801242236025,0.6562036199095023,0.6677352352352353,0.8087355621171527,0.6111933982225983
adam,1,0.6656177156177155,0.6487737556561086,0.6419528383553151,0.8052280143158448,0.6117274167987321
adamax,2,0.6962657539907116,0.6767337020278197,0.6767441916367454,0.8182510718921381,0.6409872849663425
rmsprop,2,0.7329545454545455,0.6034003686944863,0.6285273132659117,0.7788738013084816,0.5926285160038798
adam,2,0.73993783993784,0.6076621417797888,0.625133447691846,0.7815588404886189,0.604200323101777
adamax,3,0.6210537918871252,0.6427333668510139,0.6301559581223796,0.7997787950409401,0.6087511977004152
rmsprop,3,0.6340709728867623,0.4589559242500419,0.46549298081805823,0.7023212609476568,0.5095057034220531
adam,3,0.5742787114845939,0.5255113122171946,0.5198162295221118,0.7421500407651271,0.5842696629213483
adamax,4,0.7875830959164293,0.6274459527400703,0.6576282803400033,0.7910614353303477,0.5936794582392777
rmsprop,4,0.7580907110318875,0.5950477626948215,0.6191456970051181,0.7738905225881938,0.5721638430195153
adam,4,0.6503030303030303,0.5158124228712464,0.540025612620894,0.7388308561630336,0.575441583315599
adamax,5,0.7558754283212488,0.5817269984917044,0.6201049941237274,0.7732198076741778,0.6482602118003026
rmsprop,5,0.7823158323158323,0.6154399195575666,0.6291635928067713,0.7873497704270235,0.6365209865858936
adam,5,0.7019145977479311,0.6489844142785318,0.6580440884406825,0.8052758982721728,0.6519461077844311
adamax,6,0.7337026902244292,0.6279755320931791,0.6488526798871627,0.792444904126276,0.6150113231963765
rmsprop,6,0.6538095238095237,0.6215369532428356,0.6219036758093361,0.7924700477174155,0.6317747077577045
adam,6,0.7585340585340586,0.6291955756661638,0.6444528248520989,0.7937811206082613,0.6271387065533197
