Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.7412854030501089,0.7041913859560918,0.7075535254484995,0.831940428150775,0.6405263720979993
rmsprop,1,0.777671568627451,0.6662036199095023,0.693657007472207,0.8175687314180646,0.6951612903225807
adam,1,0.685515873015873,0.6552522205463382,0.6599301479587588,0.8061476554101389,0.6166237113402062
adamax,2,0.7113395863395864,0.6830859728506786,0.6871250340705877,0.8266862755254165,0.6990765311538052
rmsprop,2,0.6944845278178611,0.6609384950561421,0.6639886862109085,0.8081637535665213,0.5973154362416108
adam,2,0.6518956043956042,0.6838446455505279,0.6594943530237647,0.8256263351336945,0.6678266371401456
adamax,3,0.6044266191325015,0.603751542575072,0.5856952754487423,0.782775788360977,0.5775542615140286
rmsprop,3,0.5942307083372914,0.5961757849993143,0.5774526819981367,0.7803767096197226,0.6021471424060625
adam,3,0.522849055066797,0.5892443438914027,0.5394815641874465,0.7711770530950763,0.5238848465675419
adamax,4,0.714769573860483,0.688675442204854,0.6975553842286181,0.8313609756082149,0.7112027927642018
rmsprop,4,0.7211885989315457,0.677356369121075,0.6919333156653731,0.8260285740525514,0.7211007224819379
adam,4,0.7067023885205703,0.6820087755381873,0.6867450215606703,0.8272358581609596,0.6988527724665392
adamax,5,0.6769880119880121,0.633891402714932,0.6435327204764545,0.798670611548714,0.6325946347153006
rmsprop,5,0.7755357142857142,0.6448246606334842,0.6376743313645366,0.794612954984472,0.5585857497035679
adam,5,0.6377511377511378,0.6280559745265627,0.6107127736831534,0.7895876565025165,0.5556966042526181
adamax,6,0.7254079254079253,0.6872151378033732,0.6877605294165196,0.8284237763909605,0.6668429402432575
rmsprop,6,0.6962121212121212,0.6639709310297546,0.6695753604844513,0.8157592989212968,0.6439923712650986
adam,6,0.719014319014319,0.6710708898944193,0.6774271183362092,0.8192192907865471,0.6440677966101696
