Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.778035298035298,0.6456163444398738,0.6815697592168181,0.805880458879641,0.6323217317487266
rmsprop,1,0.7588888888888888,0.5862690250925545,0.6252493938124437,0.7741545170066776,0.5869218500797448
adam,1,0.7051871529144256,0.6091635815165227,0.6293578902503851,0.7857022630827856,0.5883225601356363
adamax,2,0.5682443160704029,0.523388180447004,0.5373065015479876,0.74327092448918,0.5877109200891435
rmsprop,2,0.6094888276706458,0.5082133552721788,0.5294105119686515,0.7339198208971477,0.5532865347798341
adam,2,0.6559963269054179,0.5194254764842999,0.5533846766716678,0.7409294228564991,0.5850245674001282
adamax,3,0.6654742917900812,0.6042081447963801,0.6047707343161889,0.7839387287893422,0.5996186844613918
rmsprop,3,0.6658008658008658,0.6112669683257917,0.6047156052503646,0.7879775733103048,0.6111522590202095
adam,3,0.5896323382087758,0.604342383107089,0.5821409749670619,0.7805512076965642,0.5652866242038217
adamax,4,0.6116642616642617,0.6075469628410805,0.595242636151727,0.7893411356128124,0.6779141104294478
rmsprop,4,0.6327258599985873,0.6124790895379131,0.602852418964951,0.791952417040349,0.6785940468651045
adam,4,0.6326062826062825,0.6082366652954888,0.5958064811005988,0.7881711978013041,0.6453825857519788
adamax,5,0.7417748917748918,0.6570533388180447,0.6803369175882273,0.8142551103315295,0.6869676320272573
rmsprop,5,0.7257291401409047,0.6753273001508295,0.6918841719077569,0.8203092177735899,0.6535759897828863
adam,5,0.7148374501315676,0.6742369395310571,0.6900415294199601,0.8240330396764288,0.710467706013363
adamax,6,0.706926406926407,0.6691457562045797,0.6577291396954545,0.8207403907162025,0.6897425073870831
rmsprop,6,0.6430582750582751,0.6889426847662141,0.6585250305250305,0.8276654108258242,0.6567903838043019
adam,6,0.7223927587563952,0.6730851501439736,0.6797075022714518,0.8226120946681909,0.6897425073870832
