Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.7448120061756426,0.5809817633347044,0.6183961432574084,0.7715350679977806,0.5863941232832961
rmsprop,1,0.6737051922218162,0.6415369532428356,0.6293503539067449,0.8001175542351289,0.5894970414201184
adam,1,0.7165750915750916,0.6414856711915535,0.6506386515428149,0.7992788172259765,0.5750346149749708
adamax,2,0.628581347044375,0.5034951323186617,0.5263644851880146,0.7327260097448879,0.5755770662695459
rmsprop,2,0.5909257409257409,0.5521760592348828,0.5630345256013705,0.7577019257856897,0.5891931902294596
adam,2,0.5788461538461538,0.5173042643630879,0.5370566240854489,0.7391135949246318,0.5651943087704396
adamax,3,0.6415182935344226,0.5874523515699986,0.5878500945694621,0.7745831443778193,0.5777330934490422
rmsprop,3,0.6897186147186147,0.6403578774167009,0.6384159292262059,0.8046259953769636,0.6551541476851361
adam,3,0.6000793650793651,0.6431779788838613,0.6076412729938053,0.8019311267970715,0.6019795724965779
adamax,4,0.659054103790946,0.6167215137803373,0.6077035662749949,0.7929722445015639,0.657115769514379
rmsprop,4,0.6702186702186702,0.6098409433703552,0.6196994920645479,0.789872276929763,0.666313559322034
adam,4,0.6643856143856144,0.6237145207733442,0.6156990867022215,0.7969055452403048,0.6678266371401456
adamax,5,0.6802857686373148,0.6302084190319485,0.6441855530090824,0.7985574162015028,0.6348403414479924
rmsprop,5,0.6891497391497392,0.595645139174551,0.6224414061734636,0.7820278718432931,0.6530590492432318
adam,5,0.7241092241092241,0.6449321266968325,0.66771104556075,0.8084151189271346,0.6881629189647858
adamax,6,0.7040365590522332,0.6614164267105442,0.6579333124787671,0.8152434036460434,0.6560287435274226
rmsprop,6,0.6551336898395723,0.6891523378582203,0.6531300920713567,0.8269113544247089,0.643765903307888
adam,6,0.6862393162393162,0.7075580693815987,0.6765228748551102,0.8368902187581225,0.6560287435274226
