Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.7734946994120883,0.7048375154257508,0.7286573992456344,0.8373935675416599,0.677333898484688
rmsprop,1,0.7204245754245755,0.7058768682298093,0.7072743418197963,0.8377625156355643,0.6690828868578632
adam,1,0.7669321765578448,0.6832990538872892,0.7126447704837535,0.8248775186233668,0.6421344126105016
adamax,2,0.7342929139371829,0.6246236116824352,0.6511527687998276,0.7954915719311785,0.632399745385105
rmsprop,2,0.72251036001036,0.6254668860551214,0.6393630796792853,0.7960267404155235,0.6338757396449703
adam,2,0.7357339630066904,0.6310708898944193,0.6535612494437745,0.7986731490246451,0.6321656050955413
adamax,3,0.7273624325763364,0.7280405868641163,0.7128091090792329,0.8508640326601152,0.7110193712289615
rmsprop,3,0.7548097017924604,0.7488660359248595,0.7438346165618893,0.8633959463821334,0.7559945072356608
adam,3,0.7259469696969697,0.6868517756753051,0.688165616060353,0.8291901879901192,0.6882621143038914
adamax,4,0.7079365079365079,0.6324132730015083,0.654767378215654,0.7985760535575495,0.6505260897573546
rmsprop,4,0.751037851037851,0.6163469079939669,0.6514778808277961,0.7908947272112613,0.660633484162896
adam,4,0.6786252962723551,0.6059879336349925,0.6250008379007009,0.7853868594770004,0.6503008165019339
adamax,5,0.685104525104525,0.6871327300150829,0.6695276816207049,0.8264116921553457,0.6548250265111347
rmsprop,5,0.6870731120731121,0.7140407239819004,0.6772834308548595,0.8413346724501292,0.6793724334000211
adam,5,0.6795854145854145,0.6670603318250377,0.6591571251948611,0.8158354358845962,0.6431984708505893
adamax,6,0.7144198285374755,0.6686055121349238,0.6795001280184345,0.8208436285295658,0.7003488003382305
rmsprop,6,0.7290939700030609,0.6904236939531057,0.6788679461406734,0.831871868107216,0.7012015177065767
adam,6,0.6756993006993007,0.6755752091046209,0.6656188909130086,0.8228643904877964,0.6680716543730243
