Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.6701539946121989,0.6640586864116276,0.6620906870906871,0.8148374038549996,0.6258253851797504
rmsprop,1,0.7534502262443439,0.7256998491704374,0.7276020408163266,0.8449060573438034,0.6458684654300169
adam,1,0.7660339660339659,0.7234526258055669,0.7354726677425717,0.8473976338788465,0.6905588885380486
adamax,2,0.6592604365331638,0.5956629644864939,0.5994049137445363,0.7806928919096482,0.6216617210682492
rmsprop,2,0.6462974735702008,0.6162690250925545,0.6223154623154623,0.7914876478558311,0.6334496985084099
adam,2,0.6162212787212787,0.5463938022761552,0.5603967171989613,0.7531164179661661,0.5633862885168994
adamax,3,0.6867800375440444,0.6228890717126011,0.6456948561648815,0.79627302543105,0.6650361548277329
rmsprop,3,0.6995060903149137,0.60944878650761,0.6314657395602167,0.7893042524209036,0.6634974895844461
adam,3,0.6777790391426755,0.6298820787056081,0.6358982642732264,0.8004755441885223,0.6775389177168273
adamax,4,0.6543624686716792,0.5828898944193062,0.6009294500619363,0.771815012586429,0.6073298429319371
rmsprop,4,0.6904331341173446,0.5535309200603319,0.5793875714928347,0.7556689154786855,0.5819883795997418
adam,4,0.7057539682539682,0.5821055806938159,0.6146139958904232,0.7709990103979749,0.6044133476856834
adamax,5,0.6544125465178096,0.5241903194844371,0.5510944893982588,0.7426396742901624,0.5730793922533705
rmsprop,5,0.5912593984962405,0.5206375976964212,0.5273949113597471,0.7408062222953364,0.5719802617464064
adam,5,0.6543538324420678,0.5648250377073907,0.5703575869976206,0.7607650080348385,0.5703209132026706
adamax,6,0.6705085867141204,0.6030673248320307,0.6194072554145852,0.7867116060951226,0.6668781725888324
rmsprop,6,0.7677406325731685,0.6121116138763197,0.6390740594958131,0.7919048601189096,0.6860986547085202
adam,6,0.6926218708827405,0.5646894282188399,0.585025580480126,0.7661746983664269,0.6413704771053474
