Optimizer,interaction,Precision,Recall,F1,AUC,Kappa
adamax,1,0.7165371665371665,0.665662964486494,0.6860639360639361,0.8170854061610734,0.6563918505225377
rmsprop,1,0.7166213416213417,0.6537145207733442,0.6769137366698342,0.8096730681486303,0.6315789473684211
adam,1,0.7302105302105303,0.6824132730015082,0.6977337477337477,0.8242157507481227,0.6338370495614498
adamax,2,0.6756631247540338,0.624753873577403,0.6230331284876739,0.7952975372562178,0.6236162361623616
rmsprop,2,0.6203836393491566,0.576049636637872,0.5773420872942405,0.7692346893794645,0.5884097891725818
adam,2,0.6846691809142401,0.5941245029480323,0.611965811965812,0.7793393617903782,0.6102449888641426
adamax,3,0.6837465564738291,0.6532990538872893,0.6418658420686818,0.8110690258233775,0.6560287435274226
rmsprop,3,0.7100854700854701,0.662315233785822,0.6717178204349257,0.8123636883581812,0.6288162828066417
adam,3,0.7283730158730161,0.6493596599478952,0.6462886915456086,0.8087909491846584,0.6534653465346534
adamax,4,0.734632447132447,0.6234389140271492,0.652195832840994,0.7934286198870567,0.6385930945466279
rmsprop,4,0.6961731251204937,0.6086546003016592,0.6336152645169039,0.786584178779869,0.6498870603420459
adam,4,0.7698099198099198,0.6127269984917044,0.646711174130529,0.7888640128841724,0.6589801883728483
adamax,5,0.7007717569786536,0.6231327300150828,0.6341937667601906,0.7917613900541973,0.6067836507596833
rmsprop,5,0.6402380952380952,0.6067073906485672,0.6019355187091036,0.7831728720309568,0.5965417867435159
adam,5,0.6488629148629148,0.6474917043740573,0.6337589447589447,0.8049954844392563,0.6215413972225167
adamax,6,0.6602497305066476,0.6507267242561361,0.6450378027983349,0.8094785265003283,0.6463902336350242
rmsprop,6,0.6739866194411649,0.6231276566570685,0.6355531615719704,0.7961849641425403,0.6563918505225377
adam,6,0.6458539944903582,0.6294076511723571,0.6282914055641329,0.7999607318064204,0.6684908440328352
